[2018-07-11 06:13:09,758][DEBUG][thread:73] User: 0 URL=/api/device/listproperty [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 06:13:09,834][DEBUG][thread:76] ListProperty() method invoked in :69ms 0 requestId:0HLF6QQKT40RM:00000006 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:17:40,424][DEBUG][thread:1] Log4Net Configuration loaded:/Users/atilla/WS/github/IP-Man/src/.vhs/devicemanager/logging.development.config [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:17:40,469][DEBUG][thread:1] Loading settings... [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:17:41,022][DEBUG][thread:5] ListSettingsInternal() method invoked in :478ms 1 requestId:ba8d7932-dd5a-4c98-955b-85ed68b8226d [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:17:41,027][DEBUG][thread:1] Settings loaded. Count:95 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:17:41,124][DEBUG][thread:5] ListAllLanguage() method invoked in :94ms 1 requestId:5344b03f-fc59-424f-831a-6b356f9cdd62 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:17:41,130][DEBUG][thread:1] Language cache loaded.. [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:17:41,133][INFO ][thread:1] ######  DeviceManager.Service STARTED!  ####### [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:17:43,849][DEBUG][thread:12] User: 0 URL=/ [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 06:18:25,783][DEBUG][thread:10] User: 0 URL=/ [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 06:18:28,311][DEBUG][thread:12] User: 0 URL=/api/values [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 06:18:28,925][DEBUG][thread:15] User: 0 URL=/api/values [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 06:20:39,073][DEBUG][thread:1] Log4Net Configuration loaded:/Users/atilla/WS/github/IP-Man/src/.vhs/devicemanager/logging.development.config [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:20:39,113][DEBUG][thread:1] Loading settings... [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:20:39,523][DEBUG][thread:5] ListSettingsInternal() method invoked in :378ms 1 requestId:712df2c5-1ff0-4415-8479-c6e80fecefd8 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:20:39,531][DEBUG][thread:1] Settings loaded. Count:95 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:20:39,582][DEBUG][thread:4] ListAllLanguage() method invoked in :47ms 1 requestId:f9e788f6-1537-4d94-8ee5-a925c750cd63 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:20:39,592][DEBUG][thread:1] Language cache loaded.. [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:20:39,595][INFO ][thread:1] ######  DeviceManager.Service STARTED!  ####### [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:20:42,429][DEBUG][thread:4] User: 0 URL=/ [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 06:22:40,786][DEBUG][thread:1] Log4Net Configuration loaded:/Users/atilla/WS/github/IP-Man/src/.vhs/devicemanager/logging.development.config [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:22:40,827][DEBUG][thread:1] Loading settings... [Core.Framework.Middleware.LogMiddleware.?]
